Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma
7165,240.160363,0.000000,0.000000,0,0
7166,240.615876,0.000000,0.000000,0,0
7167,241.074677,0.000000,0.000000,0,0
7168,240.651200,0.000000,0.000000,0,0
7169,241.118228,0.000000,0.000000,0,0
7170,241.588493,0.000000,0.000000,0,0
7171,241.182504,0.000000,0.000000,0,0
7172,240.784136,0.000000,0.000000,0,0
7173,241.267486,0.000000,0.000000,0,0
7174,240.393428,0.000000,0.000000,0,0
7175,240.010416,0.000000,0.000000,0,0
7176,239.140126,0.000000,0.000000,0,0
7177,237.777207,0.000000,0.000000,0,0
7178,236.907155,0.000000,0.000000,0,0
7179,236.038133,0.000000,0.000000,0,0
7180,235.170151,0.000000,0.000000,0,0
7181,234.303222,0.000000,0.000000,0,0
7182,233.940163,0.000000,0.000000,0,0
7183,233.585102,0.000000,0.000000,0,0
7184,233.238076,0.000000,0.000000,0,0
7185,232.899120,0.000000,0.000000,0,0
7186,233.420222,0.000000,0.000000,0,0
7187,233.944438,0.000000,0.000000,0,0
7188,234.471747,0.000000,0.000000,0,0
7189,234.155931,0.000000,0.000000,0,0
7190,234.691287,0.000000,0.000000,0,0
7191,235.229675,0.000000,0.000000,0,0
7192,234.931905,0.000000,0.000000,0,0
7193,235.478237,0.000000,0.000000,0,0
7194,235.193537,0.000000,0.000000,0,0
7195,235.747747,0.000000,0.000000,0,0
7196,235.476113,0.000000,0.000000,0,0
7197,235.212670,0.000000,0.000000,0,0
7198,235.779558,0.000000,0.000000,0,0
7199,235.529191,0.000000,0.000000,0,0
7200,235.287059,0.000000,0.000000,0,0
7201,235.053185,0.000000,0.000000,0,0
7202,234.827596,0.000000,0.000000,0,0
7203,234.019230,0.000000,0.000000,0,0
7204,233.212350,0.000000,0.000000,0,0
7205,232.406971,0.000000,0.000000,0,0
7206,231.603109,0.000000,0.000000,0,0
7207,231.400086,0.000000,0.000000,0,0
7208,230.601388,0.000000,0.000000,0,0
7209,230.410503,0.000000,0.000000,0,0
7210,229.617073,0.000000,0.000000,0,0
7211,229.438445,0.000000,0.000000,0,0
7212,229.268402,0.000000,0.000000,0,0
7213,229.106962,0.000000,0.000000,0,0
7214,229.732453,0.000000,0.000000,0,0
7215,229.584407,0.000000,0.000000,0,0
7216,229.444983,0.000000,0.000000,0,0
7217,230.082594,0.000000,0.000000,0,0
7218,229.956518,0.000000,0.000000,0,0
7219,229.839074,0.000000,0.000000,0,0
7220,230.488611,0.000000,0.000000,0,0
7221,230.384461,0.000000,0.000000,0,0
7222,231.041122,0.000000,0.000000,0,0
7223,230.950211,0.000000,0.000000,0,0
7224,230.202085,0.000000,0.000000,0,0
7225,230.123880,0.000000,0.000000,0,0
7226,229.381778,0.000000,0.000000,0,0
7227,228.641641,0.000000,0.000000,0,0
7228,227.228959,0.000000,0.000000,0,0
7229,226.490618,0.000000,0.000000,0,0
7230,225.754291,0.000000,0.000000,0,0
7231,225.019999,0.000000,0.000000,0,0
7232,224.287762,0.000000,0.000000,0,0
7233,224.243172,0.000000,0.000000,0,0
7234,224.207493,0.000000,0.000000,0,0
7235,224.180731,0.000000,0.000000,0,0
7236,223.463644,0.000000,0.000000,0,0
7237,223.450218,0.000000,0.000000,0,0
7238,223.445743,0.000000,0.000000,0,0
7239,223.450218,0.000000,0.000000,0,0
7240,223.463644,0.000000,0.000000,0,0
7241,223.486017,0.000000,0.000000,0,0
7242,223.517337,0.000000,0.000000,0,0
7243,224.243172,0.000000,0.000000,0,0
7244,224.287762,0.000000,0.000000,0,0
7245,224.341258,0.000000,0.000000,0,0
7246,225.077764,0.000000,0.000000,0,0
7247,225.144398,0.000000,0.000000,0,0
7248,225.887140,0.000000,0.000000,0,0
7249,225.966812,0.000000,0.000000,0,0
7250,226.055303,0.000000,0.000000,0,0
7251,226.808289,0.000000,0.000000,0,0
7252,226.909674,0.000000,0.000000,0,0
7253,227.668619,0.000000,0.000000,0,0
7254,227.782791,0.000000,0.000000,0,0
7255,227.905682,0.000000,0.000000,0,0
7256,228.674441,0.000000,0.000000,0,0
7257,228.809965,0.000000,0.000000,0,0
7258,229.584407,0.000000,0.000000,0,0
7259,229.732453,0.000000,0.000000,0,0
7260,229.889104,0.000000,0.000000,0,0
7261,230.054341,0.000000,0.000000,0,0
7262,230.228148,0.000000,0.000000,0,0
7263,229.617073,0.000000,0.000000,0,0
7264,229.008733,0.000000,0.000000,0,0
7265,228.403152,0.000000,0.000000,0,0
7266,227.800351,0.000000,0.000000,0,0
7267,226.400088,0.000000,0.000000,0,0
7268,225.800797,0.000000,0.000000,0,0
7269,224.401426,0.000000,0.000000,0,0
7270,224.610774,0.000000,0.000000,0,0
7271,224.020088,0.000000,0.000000,0,0
7272,224.243172,0.000000,0.000000,0,0
7273,224.474943,0.000000,0.000000,0,0
7274,224.715376,0.000000,0.000000,0,0
7275,225.534920,0.000000,0.000000,0,0
7276,225.787511,0.000000,0.000000,0,0
7277,226.612003,0.000000,0.000000,0,0
7278,226.876618,0.000000,0.000000,0,0
7279,227.705951,0.000000,0.000000,0,0
7280,228.536649,0.000000,0.000000,0,0
7281,228.816520,0.000000,0.000000,0,0
7282,229.651911,0.000000,0.000000,0,0
7283,230.488611,0.000000,0.000000,0,0
7284,230.783448,0.000000,0.000000,0,0
7285,231.624696,0.000000,0.000000,0,0
7286,232.467202,0.000000,0.000000,0,0
7287,232.776717,0.000000,0.000000,0,0
7288,233.623629,0.000000,0.000000,0,0
7289,233.944438,0.000000,0.000000,0,0
7290,234.273345,0.000000,0.000000,0,0
7291,234.610315,0.000000,0.000000,0,0
7292,234.955315,0.000000,0.000000,0,0
7293,235.308308,0.000000,0.000000,0,0
7294,235.669260,0.000000,0.000000,0,0
7295,235.170151,0.000000,0.000000,0,0
7296,234.674242,0.000000,0.000000,0,0
7297,234.181554,0.000000,0.000000,0,0
7298,233.692105,0.000000,0.000000,0,0
7299,233.205918,0.000000,0.000000,0,0
7300,232.723011,0.000000,0.000000,0,0
7301,232.243407,0.000000,0.000000,0,0
7302,231.767125,0.000000,0.000000,0,0
7303,232.176657,0.000000,0.000000,0,0
7304,232.594067,0.000000,0.000000,0,0
7305,233.019313,0.000000,0.000000,0,0
7306,233.908102,0.000000,0.000000,0,0
7307,234.797785,0.000000,0.000000,0,0
7308,235.236052,0.000000,0.000000,0,0
7309,236.129202,0.000000,0.000000,0,0
7310,237.023206,0.000000,0.000000,0,0
7311,237.474209,0.000000,0.000000,0,0
7312,238.371559,0.000000,0.000000,0,0
7313,239.269722,0.000000,0.000000,0,0
7314,240.168691,0.000000,0.000000,0,0
7315,240.634578,0.000000,0.000000,0,0
7316,241.536747,0.000000,0.000000,0,0
7317,242.012396,0.000000,0.000000,0,0
7318,242.495361,0.000000,0.000000,0,0
7319,242.985596,0.000000,0.000000,0,0
7320,243.483059,0.000000,0.000000,0,0
7321,243.987705,0.000000,0.000000,0,0
7322,243.583661,0.000000,0.000000,0,0
7323,244.100389,0.000000,0.000000,0,0
7324,243.704739,0.000000,0.000000,0,0
7325,243.312556,0.000000,0.000000,0,0
7326,242.923856,0.000000,0.000000,0,0
7327,242.538657,0.000000,0.000000,0,0
7328,241.232253,0.000000,0.000000,0,0
7329,240.852652,0.000000,0.000000,0,0
7330,240.476610,0.000000,0.000000,0,0
7331,240.104144,0.000000,0.000000,0,0
7332,239.735271,0.000000,0.000000,0,0
7333,240.301893,0.000000,0.000000,0,0
7334,240.875487,0.000000,0.000000,0,0
7335,241.456000,0.000000,0.000000,0,0
7336,242.043385,0.000000,0.000000,0,0
7337,242.981481,0.000000,0.000000,0,0
7338,243.577503,0.000000,0.000000,0,0
7339,244.180261,0.000000,0.000000,0,0
7340,245.122418,0.000000,0.000000,0,0
7341,245.733596,0.000000,0.000000,0,0
7342,246.677928,0.000000,0.000000,0,0
7343,247.297392,0.000000,0.000000,0,0
7344,247.923375,0.000000,0.000000,0,0
7345,248.871453,0.000000,0.000000,0,0
7346,249.819935,0.000000,0.000000,0,0
7347,250.455585,0.000000,0.000000,0,0
7348,251.097591,0.000000,0.000000,0,0
7349,251.745904,0.000000,0.000000,0,0
7350,252.400475,0.000000,0.000000,0,0
7351,253.355481,0.000000,0.000000,0,0
7352,254.017716,0.000000,0.000000,0,0
7353,254.686081,0.000000,0.000000,0,0
7354,255.644284,0.000000,0.000000,0,0
7355,255.360529,0.000000,0.000000,0,0
7356,256.041012,0.000000,0.000000,0,0
7357,256.727482,0.000000,0.000000,0,0
7358,257.419890,0.000000,0.000000,0,0
7359,257.153651,0.000000,0.000000,0,0
7360,256.891027,0.000000,0.000000,0,0
7361,256.632032,0.000000,0.000000,0,0
7362,256.376676,0.000000,0.000000,0,0
7363,256.124969,0.000000,0.000000,0,0
7364,255.876924,0.000000,0.000000,0,0
7365,256.602806,0.000000,0.000000,0,0
7366,256.363024,0.000000,0.000000,0,0
7367,257.099203,0.000000,0.000000,0,0
7368,256.867670,0.000000,0.000000,0,0
7369,257.614052,0.000000,0.000000,0,0
7370,258.366019,0.000000,0.000000,0,0
7371,259.123523,0.000000,0.000000,0,0
7372,260.099981,0.000000,0.000000,0,0
7373,260.863949,0.000000,0.000000,0,0
7374,261.841555,0.000000,0.000000,0,0
7375,262.611881,0.000000,0.000000,0,0
7376,263.590592,0.000000,0.000000,0,0
7377,264.367169,0.000000,0.000000,0,0
7378,265.346943,0.000000,0.000000,0,0
7379,266.129668,0.000000,0.000000,0,0
7380,267.110464,0.000000,0.000000,0,0
7381,267.899235,0.000000,0.000000,0,0
7382,268.693134,0.000000,0.000000,0,0
7383,268.508845,0.000000,0.000000,0,0
7384,269.312087,0.000000,0.000000,0,0
7385,269.135654,0.000000,0.000000,0,0
7386,268.962823,0.000000,0.000000,0,0
7387,268.793601,0.000000,0.000000,0,0
7388,268.627996,0.000000,0.000000,0,0
7389,268.466013,0.000000,0.000000,0,0
7390,269.295377,0.000000,0.000000,0,0
7391,270.129599,0.000000,0.000000,0,0
7392,270.968633,0.000000,0.000000,0,0
7393,271.812435,0.000000,0.000000,0,0
7394,272.660962,0.000000,0.000000,0,0
7395,273.514168,0.000000,0.000000,0,0
7396,274.505009,0.000000,0.000000,0,0
7397,275.363396,0.000000,0.000000,0,0
7398,276.226356,0.000000,0.000000,0,0
7399,277.093847,0.000000,0.000000,0,0
7400,277.965825,0.000000,0.000000,0,0
7401,278.842249,0.000000,0.000000,0,0
7402,279.723077,0.000000,0.000000,0,0
7403,279.614020,0.000000,0.000000,0,0
7404,280.503119,0.000000,0.000000,0,0
7405,280.401498,0.000000,0.000000,0,0
7406,280.303407,0.000000,0.000000,0,0
7407,280.208851,0.000000,0.000000,0,0
7408,280.117832,0.000000,0.000000,0,0
7409,280.030355,0.000000,0.000000,0,0
7410,279.946423,0.000000,0.000000,0,0
7411,280.862956,0.000000,0.000000,0,0
7412,281.783605,0.000000,0.000000,0,0
7413,282.708330,0.000000,0.000000,0,0
7414,283.637092,0.000000,0.000000,0,0
7415,284.569851,0.000000,0.000000,0,0
7416,285.506567,0.000000,0.000000,0,0
7417,286.447203,0.000000,0.000000,0,0
7418,287.445647,0.000000,0.000000,0,0
7419,288.390360,0.000000,0.000000,0,0
7420,289.338902,0.000000,0.000000,0,0
7421,290.337734,0.000000,0.000000,0,0
7422,291.290233,0.000000,0.000000,0,0
7423,292.289240,0.000000,0.000000,0,0
7424,293.245631,0.000000,0.000000,0,0
7425,294.244796,0.000000,0.000000,0,0
7426,295.205014,0.000000,0.000000,0,0
7427,296.168871,0.000000,0.000000,0,0
7428,297.168302,0.000000,0.000000,0,0
7429,298.135875,0.000000,0.000000,0,0
7430,299.107004,0.000000,0.000000,0,0
7431,300.081656,0.000000,0.000000,0,0
7432,301.081384,0.000000,0.000000,0,0
7433,302.059597,0.000000,0.000000,0,0
7434,303.041251,0.000000,0.000000,0,0
7435,304.041116,0.000000,0.000000,0,0
7436,305.026228,0.000000,0.000000,0,0
7437,306.014706,0.000000,0.000000,0,0
7438,307.014658,0.000000,0.000000,0,0
7439,308.006493,0.000000,0.000000,0,0
7440,309.001618,0.000000,0.000000,0,0
7441,310.000000,0.000000,0.000000,0,0
7442,311.001608,0.000000,0.000000,0,0
7443,312.001603,0.000000,0.000000,0,0
7444,313.006390,0.000000,0.000000,0,0
7445,314.014331,0.000000,0.000000,0,0
7446,315.025396,0.000000,0.000000,0,0
7447,316.039554,0.000000,0.000000,0,0
7448,317.056777,0.000000,0.000000,0,0
7449,318.077035,0.000000,0.000000,0,0
7450,319.100298,0.000000,0.000000,0,0
7451,320.126537,0.000000,0.000000,0,0
7452,321.126143,0.000000,0.000000,0,0
7453,322.155242,0.000000,0.000000,0,0
7454,323.154762,0.000000,0.000000,0,0
7455,324.186675,0.000000,0.000000,0,0
7456,325.221463,0.000000,0.000000,0,0
7457,326.259099,0.000000,0.000000,0,0
7458,327.299557,0.000000,0.000000,0,0
7459,328.342809,0.000000,0.000000,0,0
7460,329.341768,0.000000,0.000000,0,0
7461,330.387651,0.000000,0.000000,0,0
7462,331.436268,0.000000,0.000000,0,0
7463,332.487594,0.000000,0.000000,0,0
7464,333.541602,0.000000,0.000000,0,0
7465,334.539983,0.000000,0.000000,0,0
7466,335.596484,0.000000,0.000000,0,0
7467,336.655610,0.000000,0.000000,0,0
7468,337.717337,0.000000,0.000000,0,0
7469,338.781641,0.000000,0.000000,0,0
7470,339.779340,0.000000,0.000000,0,0
7471,340.846006,0.000000,0.000000,0,0
7472,341.915194,0.000000,0.000000,0,0
7473,342.986880,0.000000,0.000000,0,0
7474,344.061041,0.000000,0.000000,0,0
7475,345.137654,0.000000,0.000000,0,0
7476,346.134367,0.000000,0.000000,0,0
7477,347.213191,0.000000,0.000000,0,0
7478,348.294416,0.000000,0.000000,0,0
7479,349.290710,0.000000,0.000000,0,0
7480,350.374086,0.000000,0.000000,0,0
7481,351.459813,0.000000,0.000000,0,0
7482,352.547869,0.000000,0.000000,0,0
7483,353.543491,0.000000,0.000000,0,0
7484,354.633614,0.000000,0.000000,0,0
7485,355.629020,0.000000,0.000000,0,0
7486,356.721180,0.000000,0.000000,0,0
7487,357.716368,0.000000,0.000000,0,0
7488,358.810535,0.000000,0.000000,0,0
7489,359.805503,0.000000,0.000000,0,0
7490,360.901649,0.000000,0.000000,0,0
7491,361.896394,0.000000,0.000000,0,0
7492,362.994490,0.000000,0.000000,0,0
7493,364.094768,0.000000,0.000000,0,0
7494,365.089030,0.000000,0.000000,0,0
7495,366.191207,0.000000,0.000000,0,0
7496,367.295521,0.000000,0.000000,0,0
7497,368.289288,0.000000,0.000000,0,0
7498,369.395452,0.000000,0.000000,0,0
7499,370.503711,0.000000,0.000000,0,0
7500,371.496972,0.000000,0.000000,0,0
7501,372.607032,0.000000,0.000000,0,0
7502,373.719146,0.000000,0.000000,0,0
7503,374.833296,0.000000,0.000000,0,0
7504,375.825757,0.000000,0.000000,0,0
7505,376.941640,0.000000,0.000000,0,0
7506,378.059519,0.000000,0.000000,0,0
7507,379.179377,0.000000,0.000000,0,0
7508,380.301196,0.000000,0.000000,0,0
7509,381.424960,0.000000,0.000000,0,0
7510,381.559956,0.000000,0.000000,0,0
7511,382.687862,0.000000,0.000000,0,0
7512,383.817665,0.000000,0.000000,0,0
7513,383.959633,0.000000,0.000000,0,0
7514,382.969973,0.000000,0.000000,0,0
7515,381.980366,0.000000,0.000000,0,0
7516,380.990814,0.000000,0.000000,0,0
7517,380.001316,0.000000,0.000000,0,0
7518,379.011873,0.000000,0.000000,0,0
7519,377.878287,0.000000,0.000000,0,0
7520,376.888578,0.000000,0.000000,0,0
7521,375.898923,0.000000,0.000000,0,0
7522,374.909322,0.000000,0.000000,0,0
7523,373.919777,0.000000,0.000000,0,0
7524,372.930288,0.000000,0.000000,0,0
7525,371.940856,0.000000,0.000000,0,0
7526,370.951479,0.000000,0.000000,0,0
7527,369.817523,0.000000,0.000000,0,0
7528,368.827873,0.000000,0.000000,0,0
7529,367.838280,0.000000,0.000000,0,0
7530,366.848743,0.000000,0.000000,0,0
7531,365.859263,0.000000,0.000000,0,0
7532,364.869840,0.000000,0.000000,0,0
7533,363.880475,0.000000,0.000000,0,0
7534,362.891168,0.000000,0.000000,0,0
7535,361.901920,0.000000,0.000000,0,0
7536,360.912732,0.000000,0.000000,0,0
7537,359.923603,0.000000,0.000000,0,0
7538,359.083556,0.000000,0.000000,0,0
7539,358.094959,0.000000,0.000000,0,0
7540,357.106427,0.000000,0.000000,0,0
7541,356.117958,0.000000,0.000000,0,0
7542,354.978873,0.000000,0.000000,0,0
7543,353.990113,0.000000,0.000000,0,0
7544,353.001416,0.000000,0.000000,0,0
7545,352.012784,0.000000,0.000000,0,0
7546,351.024216,0.000000,0.000000,0,0
7547,350.035712,0.000000,0.000000,0,0
7548,349.047275,0.000000,0.000000,0,0
7549,348.058903,0.000000,0.000000,0,0
7550,347.070598,0.000000,0.000000,0,0
7551,346.082360,0.000000,0.000000,0,0
7552,345.249185,0.000000,0.000000,0,0
7553,344.261528,0.000000,0.000000,0,0
7554,343.273943,0.000000,0.000000,0,0
7555,342.286430,0.000000,0.000000,0,0
7556,341.298989,0.000000,0.000000,0,0
7557,340.471732,0.000000,0.000000,0,0
7558,339.484904,0.000000,0.000000,0,0
7559,338.498154,0.000000,0.000000,0,0
7560,337.511481,0.000000,0.000000,0,0
7561,336.524888,0.000000,0.000000,0,0
7562,335.703738,0.000000,0.000000,0,0
7563,334.717792,0.000000,0.000000,0,0
7564,333.731928,0.000000,0.000000,0,0
7565,332.915905,0.000000,0.000000,0,0
7566,332.103899,0.000000,0.000000,0,0
7567,331.119314,0.000000,0.000000,0,0
7568,330.311974,0.000000,0.000000,0,0
7569,329.328104,0.000000,0.000000,0,0
7570,328.525494,0.000000,0.000000,0,0
7571,327.542364,0.000000,0.000000,0,0
7572,326.559336,0.000000,0.000000,0,0
7573,325.762183,0.000000,0.000000,0,0
7574,324.779925,0.000000,0.000000,0,0
7575,323.987654,0.000000,0.000000,0,0
7576,322.815737,0.000000,0.000000,0,0
7577,322.024844,0.000000,0.000000,0,0
7578,321.043611,0.000000,0.000000,0,0
7579,320.257709,0.000000,0.000000,0,0
7580,319.476134,0.000000,0.000000,0,0
7581,318.496468,0.000000,0.000000,0,0
7582,317.720003,0.000000,0.000000,0,0
7583,316.741219,0.000000,0.000000,0,0
7584,315.969935,0.000000,0.000000,0,0
7585,315.203109,0.000000,0.000000,0,0
7586,314.226033,0.000000,0.000000,0,0
7587,313.464512,0.000000,0.000000,0,0
7588,312.488400,0.000000,0.000000,0,0
7589,311.512440,0.000000,0.000000,0,0
7590,310.757140,0.000000,0.000000,0,0
7591,310.006452,0.000000,0.000000,0,0
7592,309.260408,0.000000,0.000000,0,0
7593,308.287204,0.000000,0.000000,0,0
7594,307.546744,0.000000,0.000000,0,0
7595,306.811017,0.000000,0.000000,0,0
7596,305.839827,0.000000,0.000000,0,0
7597,305.109816,0.000000,0.000000,0,0
7598,304.139771,0.000000,0.000000,0,0
7599,303.169919,0.000000,0.000000,0,0
7600,302.446690,0.000000,0.000000,0,0
7601,301.728355,0.000000,0.000000,0,0
7602,300.760702,0.000000,0.000000,0,0
7603,300.048329,0.000000,0.000000,0,0
7604,299.340943,0.000000,0.000000,0,0
7605,298.638578,0.000000,0.000000,0,0
7606,297.674319,0.000000,0.000000,0,0
7607,296.978114,0.000000,0.000000,0,0
7608,296.015202,0.000000,0.000000,0,0
7609,295.325244,0.000000,0.000000,0,0
7610,294.363721,0.000000,0.000000,0,0
7611,293.680098,0.000000,0.000000,0,0
7612,293.001706,0.000000,0.000000,0,0
7613,292.042805,0.000000,0.000000,0,0
7614,291.370898,0.000000,0.000000,0,0
7615,290.704317,0.000000,0.000000,0,0
7616,290.043100,0.000000,0.000000,0,0
7617,289.387284,0.000000,0.000000,0,0
7618,288.736904,0.000000,0.000000,0,0
7619,289.043249,0.000000,0.000000,0,0
7620,288.402497,0.000000,0.000000,0,0
7621,287.767267,0.000000,0.000000,0,0
7622,286.818758,0.000000,0.000000,0,0
7623,286.190496,0.000000,0.000000,0,0
7624,285.243755,0.000000,0.000000,0,0
7625,284.622557,0.000000,0.000000,0,0
7626,283.677634,0.000000,0.000000,0,0
7627,282.733090,0.000000,0.000000,0,0
7628,281.788928,0.000000,0.000000,0,0
7629,281.177880,0.000000,0.000000,0,0
7630,280.235615,0.000000,0.000000,0,0
7631,279.293752,0.000000,0.000000,0,0
7632,278.352295,0.000000,0.000000,0,0
7633,277.751688,0.000000,0.000000,0,0
7634,276.812211,0.000000,0.000000,0,0
7635,275.873159,0.000000,0.000000,0,0
7636,274.934538,0.000000,0.000000,0,0
7637,273.996350,0.000000,0.000000,0,0
7638,273.058602,0.000000,0.000000,0,0
7639,272.472017,0.000000,0.000000,0,0
7640,271.891522,0.000000,0.000000,0,0
7641,271.317158,0.000000,0.000000,0,0
7642,270.748961,0.000000,0.000000,0,0
7643,270.186972,0.000000,0.000000,0,0
7644,269.631230,0.000000,0.000000,0,0
7645,268.704298,0.000000,0.000000,0,0
7646,267.777893,0.000000,0.000000,0,0
7647,267.232109,0.000000,0.000000,0,0
7648,266.308092,0.000000,0.000000,0,0
7649,265.770578,0.000000,0.000000,0,0
7650,264.849014,0.000000,0.000000,0,0
7651,263.928020,0.000000,0.000000,0,0
7652,263.400835,0.000000,0.000000,0,0
7653,262.482380,0.000000,0.000000,0,0
7654,261.963738,0.000000,0.000000,0,0
7655,261.047888,0.000000,0.000000,0,0
7656,260.132658,0.000000,0.000000,0,0
7657,259.624729,0.000000,0.000000,0,0
7658,258.712195,0.000000,0.000000,0,0
7659,258.213090,0.000000,0.000000,0,0
7660,257.303323,0.000000,0.000000,0,0
7661,256.394228,0.000000,0.000000,0,0
7662,255.906233,0.000000,0.000000,0,0
7663,255.000000,0.000000,0.000000,0,0
7664,254.521119,0.000000,0.000000,0,0
7665,253.617823,0.000000,0.000000,0,0
7666,253.148178,0.000000,0.000000,0,0
7667,252.247894,0.000000,0.000000,0,0
7668,251.787609,0.000000,0.000000,0,0
7669,251.334439,0.000000,0.000000,0,0
7670,250.888421,0.000000,0.000000,0,0
7671,250.449596,0.000000,0.000000,0,0
7672,250.017999,0.000000,0.000000,0,0
7673,249.593670,0.000000,0.000000,0,0
7674,250.059993,0.000000,0.000000,0,0
7675,249.647752,0.000000,0.000000,0,0
7676,250.121970,0.000000,0.000000,0,0
7677,249.721845,0.000000,0.000000,0,0
7678,250.203917,0.000000,0.000000,0,0
7679,249.329100,0.000000,0.000000,0,0
7680,248.455227,0.000000,0.000000,0,0
7681,248.072570,0.000000,0.000000,0,0
7682,247.202346,0.000000,0.000000,0,0
7683,246.333108,0.000000,0.000000,0,0
7684,245.464865,0.000000,0.000000,0,0
7685,244.597629,0.000000,0.000000,0,0
7686,243.731410,0.000000,0.000000,0,0
7687,243.370089,0.000000,0.000000,0,0
7688,242.507732,0.000000,0.000000,0,0
7689,241.646436,0.000000,0.000000,0,0
7690,240.786212,0.000000,0.000000,0,0
7691,240.441261,0.000000,0.000000,0,0
7692,239.585058,0.000000,0.000000,0,0
7693,239.250914,0.000000,0.000000,0,0
7694,238.924674,0.000000,0.000000,0,0
7695,238.606370,0.000000,0.000000,0,0
7696,238.296034,0.000000,0.000000,0,0
7697,238.834671,0.000000,0.000000,0,0
7698,239.376273,0.000000,0.000000,0,0
7699,239.920820,0.000000,0.000000,0,0
7700,240.468293,0.000000,0.000000,0,0
7701,241.018671,0.000000,0.000000,0,0
7702,240.740524,0.000000,0.000000,0,0
7703,239.910400,0.000000,0.000000,0,0
7704,239.643485,0.000000,0.000000,0,0
7705,238.817922,0.000000,0.000000,0,0
7706,238.562361,0.000000,0.000000,0,0
7707,237.741456,0.000000,0.000000,0,0
7708,236.921928,0.000000,0.000000,0,0
7709,236.103791,0.000000,0.000000,0,0
7710,235.287059,0.000000,0.000000,0,0
7711,235.053185,0.000000,0.000000,0,0
7712,234.241329,0.000000,0.000000,0,0
7713,233.430932,0.000000,0.000000,0,0
7714,232.622011,0.000000,0.000000,0,0
7715,231.814581,0.000000,0.000000,0,0
7716,231.008658,0.000000,0.000000,0,0
7717,230.800780,0.000000,0.000000,0,0
7718,230.000000,0.000000,0.000000,0,0
7719,229.804265,0.000000,0.000000,0,0
7720,229.617073,0.000000,0.000000,0,0
7721,229.438445,0.000000,0.000000,0,0
7722,229.268402,0.000000,0.000000,0,0
7723,229.106962,0.000000,0.000000,0,0
7724,229.732453,0.000000,0.000000,0,0
7725,230.360587,0.000000,0.000000,0,0
7726,230.991342,0.000000,0.000000,0,0
7727,231.624696,0.000000,0.000000,0,0
7728,231.490821,0.000000,0.000000,0,0
7729,230.722777,0.000000,0.000000,0,0
7730,229.956518,0.000000,0.000000,0,0
7731,229.192059,0.000000,0.000000,0,0
7732,229.078589,0.000000,0.000000,0,0
7733,228.319951,0.000000,0.000000,0,0
7734,227.563178,0.000000,0.000000,0,0
7735,226.808289,0.000000,0.000000,0,0
7736,226.715681,0.000000,0.000000,0,0
7737,225.966812,0.000000,0.000000,0,0
7738,225.219893,0.000000,0.000000,0,0
7739,224.474943,0.000000,0.000000,0,0
7740,223.731983,0.000000,0.000000,0,0
7741,223.664928,0.000000,0.000000,0,0
7742,222.928240,0.000000,0.000000,0,0
7743,222.193609,0.000000,0.000000,0,0
7744,221.461058,0.000000,0.000000,0,0
7745,221.415898,0.000000,0.000000,0,0
7746,220.689828,0.000000,0.000000,0,0
7747,220.658107,0.000000,0.000000,0,0
7748,220.635446,0.000000,0.000000,0,0
7749,219.920440,0.000000,0.000000,0,0
7750,219.207664,0.000000,0.000000,0,0
7751,219.203102,0.000000,0.000000,0,0
7752,219.207664,0.000000,0.000000,0,0
7753,219.221349,0.000000,0.000000,0,0
7754,219.244156,0.000000,0.000000,0,0
7755,219.276082,0.000000,0.000000,0,0
7756,219.317122,0.000000,0.000000,0,0
7757,220.047722,0.000000,0.000000,0,0
7758,220.780434,0.000000,0.000000,0,0
7759,220.102249,0.000000,0.000000,0,0
7760,220.165847,0.000000,0.000000,0,0
7761,219.494875,0.000000,0.000000,0,0
7762,219.572312,0.000000,0.000000,0,0
7763,219.658826,0.000000,0.000000,0,0
7764,219.000000,0.000000,0.000000,0,0
7765,219.100434,0.000000,0.000000,0,0
7766,218.449079,0.000000,0.000000,0,0
7767,217.800367,0.000000,0.000000,0,0
7768,217.154323,0.000000,0.000000,0,0
7769,216.510970,0.000000,0.000000,0,0
7770,216.640255,0.000000,0.000000,0,0
7771,216.004630,0.000000,0.000000,0,0
7772,216.148097,0.000000,0.000000,0,0
7773,215.520301,0.000000,0.000000,0,0
7774,215.678001,0.000000,0.000000,0,0
7775,215.844852,0.000000,0.000000,0,0
7776,216.020832,0.000000,0.000000,0,0
7777,216.205920,0.000000,0.000000,0,0
7778,217.002304,0.000000,0.000000,0,0
7779,217.800367,0.000000,0.000000,0,0
7780,218.600091,0.000000,0.000000,0,0
7781,219.401459,0.000000,0.000000,0,0
7782,220.204450,0.000000,0.000000,0,0
7783,219.611020,0.000000,0.000000,0,0
7784,219.829479,0.000000,0.000000,0,0
7785,220.056811,0.000000,0.000000,0,0
7786,219.476650,0.000000,0.000000,0,0
7787,218.899520,0.000000,0.000000,0,0
7788,219.146070,0.000000,0.000000,0,0
7789,218.577217,0.000000,0.000000,0,0
7790,218.011468,0.000000,0.000000,0,0
7791,217.448845,0.000000,0.000000,0,0
7792,217.720004,0.000000,0.000000,0,0
7793,217.165835,0.000000,0.000000,0,0
7794,216.614866,0.000000,0.000000,0,0
7795,216.067119,0.000000,0.000000,0,0
7796,215.522621,0.000000,0.000000,0,0
7797,215.824002,0.000000,0.000000,0,0
7798,216.134218,0.000000,0.000000,0,0
