Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
112,156.732256,0.000000,0.000000,0,0,0,0,0,0,159.835570,101.980010,0
113,157.384879,0.000000,0.000000,0,0,0,0,0,0,160.249783,101.820318,0
114,158.041134,0.000000,0.000000,0,0,0,0,0,0,160.663997,101.659608,0
115,158.700977,0.000000,0.000000,0,0,0,0,0,0,161.078210,101.497933,0
116,159.364362,0.000000,0.000000,0,0,0,0,0,0,161.492424,101.335344,0
117,159.289045,0.000000,0.000000,0,0,0,0,0,0,160.906638,101.015507,1
118,158.549677,0.000000,0.000000,0,0,0,0,0,0,159.906638,100.855858,0
119,158.492902,0.000000,0.000000,0,0,0,0,0,0,159.320851,100.522389,0
120,158.448730,0.000000,0.000000,0,0,0,0,0,0,158.735065,100.180711,1
121,157.724443,0.000000,0.000000,0,0,0,0,0,0,157.735065,100.006734,1
122,157.003185,0.000000,0.000000,0,0,0,0,0,0,156.735065,99.829226,1
123,156.284996,0.000000,0.000000,0,0,0,0,0,0,155.735065,99.648123,1
124,156.272198,0.000000,0.000000,0,0,0,0,0,0,155.149278,99.281433,0
125,155.563492,0.000000,0.000000,0,0,0,0,0,0,154.149278,99.090909,1
126,154.857999,0.000000,0.000000,0,0,0,0,0,0,153.735065,99.274862,1
127,154.870914,0.000000,0.000000,0,0,0,0,0,0,154.320851,99.644825,0
128,154.896740,0.000000,0.000000,0,0,0,0,0,0,154.906638,100.006390,0
129,155.621335,0.000000,0.000000,0,0,0,0,0,0,155.906638,100.183331,0
130,156.348969,0.000000,0.000000,0,0,0,0,0,0,156.906638,100.356682,0
131,156.400128,0.000000,0.000000,0,0,0,0,0,0,157.492424,100.698399,0
132,157.136883,0.000000,0.000000,0,0,0,0,0,0,158.492424,100.862650,0
133,157.206870,0.000000,0.000000,0,0,0,0,0,0,159.078210,101.190368,0
134,157.289542,0.000000,0.000000,0,0,0,0,0,0,159.663997,101.509608,0
135,156.630138,0.000000,0.000000,0,0,0,0,0,0,159.249783,101.672504,0
136,156.732256,0.000000,0.000000,0,0,0,0,0,0,159.835570,101.980010,1
137,156.083311,0.000000,0.000000,0,0,0,0,0,0,159.421356,102.138630,1
138,155.438091,0.000000,0.000000,0,0,0,0,0,0,159.007143,102.296125,0
139,155.566706,0.000000,0.000000,0,0,0,0,0,0,159.592929,102.588101,1
140,154.932243,0.000000,0.000000,0,0,0,0,0,0,159.178716,102.740858,1
141,154.301653,0.000000,0.000000,0,0,0,0,0,0,158.764502,102.892289,0
142,154.457114,0.000000,0.000000,0,0,0,0,0,0,159.350288,103.167983,1
143,153.837577,0.000000,0.000000,0,0,0,0,0,0,158.936075,103.314209,1
144,154.012986,0.000000,0.000000,0,0,0,0,0,0,159.521861,103.576890,0
145,153.404694,0.000000,0.000000,0,0,0,0,0,0,159.107648,103.717588,0
146,153.600130,0.000000,0.000000,0,0,0,0,0,0,159.693434,103.966991,1
147,153.808322,0.000000,0.000000,0,0,0,0,0,0,160.279221,104.207118,0
148,154.029218,0.000000,0.000000,0,0,0,0,0,0,160.865007,104.437982,0
149,154.262763,0.000000,0.000000,0,0,0,0,0,0,161.450793,104.659602,0
150,155.080624,0.000000,0.000000,0,0,0,0,0,0,162.450793,104.752476,0
151,155.900609,0.000000,0.000000,0,0,0,0,0,0,163.450793,104.842947,0
152,156.156972,0.000000,0.000000,0,0,0,0,0,0,164.036580,105.045953,1
153,156.425701,0.000000,0.000000,0,0,0,0,0,0,164.622366,105.239973,0
154,155.871742,0.000000,0.000000,0,0,0,0,0,0,164.208153,105.348250,0
155,156.160174,0.000000,0.000000,0,0,0,0,0,0,164.793939,105.528788,0
156,157.000000,0.000000,0.000000,0,0,0,0,0,0,165.793939,105.601235,0
157,156.460858,0.000000,0.000000,0,0,0,0,0,0,165.379726,105.700383,1
