Point_Index,StraightPath_Length,GyroPath_Length,GyroPath_Perc,CLR_Alpha,CLR_Gamma,Left_CLR_Alpha,Left_CLR_Gamma,Right_CLR_Alpha,Right_CLR_Gamma,DiegoPath_Length,DiegoPath_Perc,DiegoPath_Pink
111,203.039405,0.000000,0.000000,0,0,0,0,0,0,217.693434,107.217333,0
112,203.494472,0.000000,0.000000,0,0,0,0,0,0,218.107648,107.181117,0
113,204.841402,0.000000,0.000000,0,0,0,0,0,0,219.521861,107.166744,0
114,205.302216,0.000000,0.000000,0,0,0,0,0,0,219.936075,107.127959,0
115,206.651881,0.000000,0.000000,0,0,0,0,0,0,221.350288,107.112641,0
116,207.118324,0.000000,0.000000,0,0,0,0,0,0,221.764502,107.071406,0
117,208.470621,0.000000,0.000000,0,0,0,0,0,0,223.178716,107.055236,0
118,208.942576,0.000000,0.000000,0,0,0,0,0,0,223.592929,107.011665,0
119,209.418242,0.000000,0.000000,0,0,0,0,0,0,224.007143,106.966394,0
120,210.774761,0.000000,0.000000,0,0,0,0,0,0,225.421356,106.948932,0
121,211.255769,0.000000,0.000000,0,0,0,0,0,0,225.835570,106.901492,0
122,211.740407,0.000000,0.000000,0,0,0,0,0,0,226.249783,106.852436,0
123,213.100915,0.000000,0.000000,0,0,0,0,0,0,227.663997,106.833890,0
124,213.590730,0.000000,0.000000,0,0,0,0,0,0,228.078210,106.782823,0
125,214.953483,0.000000,0.000000,0,0,0,0,0,0,229.492424,106.763761,0
126,215.448370,0.000000,0.000000,0,0,0,0,0,0,229.906638,106.710781,0
127,216.813284,0.000000,0.000000,0,0,0,0,0,0,231.320851,106.691272,0
128,217.313138,0.000000,0.000000,0,0,0,0,0,0,231.735065,106.636472,0
129,217.816436,0.000000,0.000000,0,0,0,0,0,0,232.149278,106.580239,0
130,219.184853,0.000000,0.000000,0,0,0,0,0,0,233.563492,106.560051,0
131,219.692968,0.000000,0.000000,0,0,0,0,0,0,233.977705,106.502137,0
132,220.204450,0.000000,0.000000,0,0,0,0,0,0,234.391919,106.442862,0
133,220.719279,0.000000,0.000000,0,0,0,0,0,0,234.806133,106.382249,0
134,222.092323,0.000000,0.000000,0,0,0,0,0,0,236.220346,106.361329,0
135,222.611770,0.000000,0.000000,0,0,0,0,0,0,236.634560,106.299213,0
136,223.986607,0.000000,0.000000,0,0,0,0,0,0,238.048773,106.278128,0
137,224.510579,0.000000,0.000000,0,0,0,0,0,0,238.462987,106.214588,0
138,225.037775,0.000000,0.000000,0,0,0,0,0,0,238.877200,106.149823,0
139,225.568172,0.000000,0.000000,0,0,0,0,0,0,239.291414,106.083856,0
140,226.101747,0.000000,0.000000,0,0,0,0,0,0,239.705627,106.016707,0
141,226.638479,0.000000,0.000000,0,0,0,0,0,0,240.119841,105.948400,0
142,227.178344,0.000000,0.000000,0,0,0,0,0,0,240.534055,105.878954,0
143,227.721321,0.000000,0.000000,0,0,0,0,0,0,240.948268,105.808392,0
144,228.267387,0.000000,0.000000,0,0,0,0,0,0,241.362482,105.736735,0
145,228.816520,0.000000,0.000000,0,0,0,0,0,0,241.776695,105.664003,0
146,229.368699,0.000000,0.000000,0,0,0,0,0,0,242.190909,105.590218,0
147,229.093867,0.000000,0.000000,0,0,0,0,0,0,241.605122,105.461192,0
148,229.654088,0.000000,0.000000,0,0,0,0,0,0,242.019336,105.384293,0
149,230.217289,0.000000,0.000000,0,0,0,0,0,0,242.433550,105.306405,0
150,229.960866,0.000000,0.000000,0,0,0,0,0,0,241.847763,105.169096,0
151,230.531993,0.000000,0.000000,0,0,0,0,0,0,242.261977,105.088224,0
152,230.288949,0.000000,0.000000,0,0,0,0,0,0,241.676190,104.944762,0
153,230.867928,0.000000,0.000000,0,0,0,0,0,0,242.090404,104.860994,0
154,230.638245,0.000000,0.000000,0,0,0,0,0,0,241.504617,104.711436,0
155,230.417013,0.000000,0.000000,0,0,0,0,0,0,240.918831,104.557744,0
156,231.008658,0.000000,0.000000,0,0,0,0,0,0,241.333044,104.469264,0
157,230.800780,0.000000,0.000000,0,0,0,0,0,0,240.747258,104.309551,0
158,230.601388,0.000000,0.000000,0,0,0,0,0,0,240.161472,104.145718,0
159,230.410503,0.000000,0.000000,0,0,0,0,0,0,239.575685,103.977762,0
160,230.228148,0.000000,0.000000,0,0,0,0,0,0,238.989899,103.805682,0
161,230.841937,0.000000,0.000000,0,0,0,0,0,0,239.404112,103.709107,0
162,231.458420,0.000000,0.000000,0,0,0,0,0,0,239.818326,103.611839,0
163,232.077573,0.000000,0.000000,0,0,0,0,0,0,240.232539,103.513897,0
164,232.699377,0.000000,0.000000,0,0,0,0,0,0,240.646753,103.415298,0
165,233.323809,0.000000,0.000000,0,0,0,0,0,0,241.060967,103.316060,0
166,233.173755,0.000000,0.000000,0,0,0,0,0,0,240.475180,103.131324,0
167,233.805475,0.000000,0.000000,0,0,0,0,0,0,240.889394,103.029835,0
168,234.439758,0.000000,0.000000,0,0,0,0,0,0,241.303607,102.927767,0
169,234.307490,0.000000,0.000000,0,0,0,0,0,0,240.717821,102.735862,0
170,234.183689,0.000000,0.000000,0,0,0,0,0,0,240.132034,102.540034,0
171,234.829726,0.000000,0.000000,0,0,0,0,0,0,240.546248,102.434327,0
172,234.718981,0.000000,0.000000,0,0,0,0,0,0,239.960461,102.233088,0
173,234.616709,0.000000,0.000000,0,0,0,0,0,0,239.374675,102.027974,0
174,234.522920,0.000000,0.000000,0,0,0,0,0,0,238.788889,101.818999,0
175,235.185034,0.000000,0.000000,0,0,0,0,0,0,239.203102,101.708471,0
176,234.437625,0.000000,0.000000,0,0,0,0,0,0,238.203102,101.606174,0
177,234.360833,0.000000,0.000000,0,0,0,0,0,0,237.617316,101.389517,0
178,234.292552,0.000000,0.000000,0,0,0,0,0,0,237.031529,101.169041,0
179,234.232790,0.000000,0.000000,0,0,0,0,0,0,236.445743,100.944766,1
180,233.499465,0.000000,0.000000,0,0,0,0,0,0,235.445743,100.833526,0
181,233.452351,0.000000,0.000000,0,0,0,0,0,0,234.859956,100.602952,1
182,232.725160,0.000000,0.000000,0,0,0,0,0,0,233.859956,100.487612,0
183,232.000000,0.000000,0.000000,0,0,0,0,0,0,232.859956,100.370671,0
184,231.969826,0.000000,0.000000,0,0,0,0,0,0,232.274170,100.131200,0
185,231.250946,0.000000,0.000000,0,0,0,0,0,0,231.274170,100.010043,0
186,231.233648,0.000000,0.000000,0,0,0,0,0,0,230.688384,99.764193,1
187,230.521149,0.000000,0.000000,0,0,0,0,0,0,229.688384,99.638747,0
188,230.516811,0.000000,0.000000,0,0,0,0,0,0,229.102597,99.386503,1
189,229.810792,0.000000,0.000000,0,0,0,0,0,0,228.688384,99.511595,1
190,229.819494,0.000000,0.000000,0,0,0,0,0,0,229.274170,99.762716,0
191,229.120056,0.000000,0.000000,0,0,0,0,0,0,228.859956,99.886479,1
192,228.422853,0.000000,0.000000,0,0,0,0,0,0,228.445743,100.010021,0
193,228.449119,0.000000,0.000000,0,0,0,0,0,0,229.031529,100.254941,1
194,227.758644,0.000000,0.000000,0,0,0,0,0,0,228.617316,100.377009,1
195,227.070474,0.000000,0.000000,0,0,0,0,0,0,228.203102,100.498800,0
196,227.114509,0.000000,0.000000,0,0,0,0,0,0,228.788889,100.737240,1
197,226.433213,0.000000,0.000000,0,0,0,0,0,0,228.374675,100.857410,1
198,226.490618,0.000000,0.000000,0,0,0,0,0,0,228.960461,101.090484,0
199,225.816297,0.000000,0.000000,0,0,0,0,0,0,228.546248,101.208926,1
200,225.144398,0.000000,0.000000,0,0,0,0,0,0,228.132034,101.326987,1
201,224.474943,0.000000,0.000000,0,0,0,0,0,0,227.717821,101.444650,1
202,223.807953,0.000000,0.000000,0,0,0,0,0,0,227.303607,101.561899,1
203,223.143452,0.000000,0.000000,0,0,0,0,0,0,226.889394,101.678715,1
204,222.481460,0.000000,0.000000,0,0,0,0,0,0,226.475180,101.795080,0
205,221.822001,0.000000,0.000000,0,0,0,0,0,0,226.060967,101.910976,0
206,221.921157,0.000000,0.000000,0,0,0,0,0,0,226.646753,102.129403,1
207,221.269067,0.000000,0.000000,0,0,0,0,0,0,226.232539,102.243184,1
208,220.619582,0.000000,0.000000,0,0,0,0,0,0,225.818326,102.356429,1
209,219.972726,0.000000,0.000000,0,0,0,0,0,0,225.404112,102.469118,1
210,219.328521,0.000000,0.000000,0,0,0,0,0,0,224.989899,102.581232,2
211,218.686991,0.000000,0.000000,0,0,0,0,0,0,224.575685,102.692750,2
212,218.048160,0.000000,0.000000,0,0,0,0,0,0,224.161472,102.803652,1
213,216.640255,0.000000,0.000000,0,0,0,0,0,0,222.747258,102.818961,1
214,216.004630,0.000000,0.000000,0,0,0,0,0,0,222.333044,102.929759,2
215,215.371772,0.000000,0.000000,0,0,0,0,0,0,221.918831,103.039887,4
216,214.741705,0.000000,0.000000,0,0,0,0,0,0,221.504617,103.149324,4
217,214.114455,0.000000,0.000000,0,0,0,0,0,0,221.090404,103.258046,7
218,213.490047,0.000000,0.000000,0,0,0,0,0,0,220.676190,103.366032,10
219,212.084889,0.000000,0.000000,0,0,0,0,0,0,219.261977,103.384064,10
220,210.679852,0.000000,0.000000,0,0,0,0,0,0,217.847763,103.402277,10
221,209.274939,0.000000,0.000000,0,0,0,0,0,0,216.433550,103.420673,10
222,208.655218,417.310436,200.000000,0,7269,0,7269,0,0,293.000000,140.423040,16
223,207.251055,414.502111,200.000000,0,7189,0,7189,0,0,291.000000,140.409418,14
224,206.465493,0.000000,0.000000,0,0,0,0,0,0,213.605122,103.458025,8
